fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;wine_type
-0.32098864897485613;0.26;-0.5777934948774871;0.424778761061947;0.4455958549222796;54.0;214.0;0.9961;3.13;0.47;8.9;5.0;white
-0.32098864897485613;0.27;-0.4261013974022766;0.9144542772861359;0.4145077720207253;55.0;196.0;0.9984;3.15;0.5;9.3;5.0;white
-0.03956227332063799;0.32;-0.5777934948774871;0.7374631268436579;0.4248704663212435;52.0;204.0;0.998;3.1;0.49;8.8;5.0;white
-0.2271798570901162;0.54;0.02897489502335458;0.7433628318584071;0.4248704663212435;53.0;236.0;0.9973;3.2;0.5;9.6;5.0;white
-0.32098864897485613;0.26;0.1806669924985651;0.7846607669616521;0.2590673575129534;39.0;134.0;0.9949;3.33;0.53;12.0;6.0;white
-1.2590765678222506;0.28;0.25651304123616997;0.10029498525073749;0.45595854922279777;36.0;114.0;0.9924;3.28;0.5;10.2;4.0;white
-0.6962238165138134;0.21;1.394203772300248;0.6489675516224189;0.34196891191709844;45.0;153.0;0.9972;3.15;0.43;8.8;5.0;white
-0.13337106520537712;0.16;0.02897489502335458;0.45427728613569335;0.37305699481865273;38.0;126.0;0.9958;3.21;0.34;9.2;5.0;white
2.3525619197402183;0.44;2.1526642596763006;0.3303834808259588;0.4145077720207253;20.0;124.0;0.9968;2.99;0.51;9.9;4.0;white
-0.32098864897485613;0.57;-0.19856325118946122;0.09439528023598823;0.3212435233160621;15.0;77.0;0.9938;3.32;0.74;10.2;5.0;white
-0.9776501921680324;0.4;-0.046871153714250685;0.017699115044247794;0.40414507772020714;23.0;170.0;0.993;3.22;0.77;9.5;6.0;white
-1.4466941515917295;0.245;-0.5019474461398818;0.5368731563421829;0.23834196891191708;12.0;68.0;0.994;3.31;0.34;10.5;5.0;white
-0.32098864897485613;0.18;0.48405118744898573;0.04719764011799411;0.30051813471502586;35.0;111.0;0.9918;3.32;0.59;11.2;7.0;white
-0.13337106520537712;0.16;0.02897489502335458;0.45427728613569335;0.37305699481865273;38.0;126.0;0.9958;3.21;0.34;9.2;5.0;white
-0.41479744085959525;0.13;-0.19856325118946122;0.2772861356932154;0.43523316062176154;31.0;122.0;0.9944;3.44;0.37;9.7;6.0;white
-0.8838414002832925;0.25;-0.5019474461398818;0.04719764011799411;0.2176165803108808;35.0;105.0;0.9912;3.3;0.44;11.1;7.0;white
-1.2590765678222506;0.26;-0.5777934948774871;0.5073746312684366;0.36269430051813467;55.0;152.0;0.9961;3.31;0.38;9.4;5.0;white
0.33567289421832014;0.27;0.3323590899737752;0.3775811209439529;0.2797927461139895;45.0;164.0;0.9939;3.03;0.33;11.0;5.0;white
-1.2590765678222506;0.26;-0.5777934948774871;0.5073746312684366;0.36269430051813467;55.0;152.0;0.9961;3.31;0.38;9.4;5.0;white
-1.3528853597069896;0.28;-0.5777934948774871;0.9970501474926254;0.36269430051813467;60.0;167.0;0.9989;3.31;0.44;9.4;5.0;white
0.33567289421832014;0.23;0.3323590899737752;0.3775811209439529;0.2797927461139895;43.0;161.0;0.9938;3.04;0.32;11.0;5.0;white
0.33567289421832014;0.27;0.3323590899737752;0.3775811209439529;0.2797927461139895;45.0;164.0;0.9939;3.03;0.33;11.0;5.0;white
0.05424651856410195;0.655;-0.8053316410903026;0.5250737463126844;0.6321243523316061;33.0;172.0;0.9971;3.0;0.55;9.1;6.0;white
-0.8838414002832925;0.25;-0.5019474461398818;0.04719764011799411;0.2176165803108808;35.0;105.0;0.9912;3.3;0.44;11.1;7.0;white
-0.6024150246290744;0.19;-0.12271720245185595;0.011799410029498532;0.3523316062176165;33.0;144.0;0.9936;3.42;0.39;9.1;6.0;white
-0.7900326083985534;0.495;-0.7294855923526974;0.07079646017699118;0.3834196891191709;31.0;140.0;0.9929;3.39;0.54;10.4;6.0;white
-0.03956227332063799;0.24;0.7115893336618011;1.0;0.3834196891191709;39.0;145.0;0.9998;3.32;0.39;8.7;5.0;white
-0.6962238165138134;0.17;0.02897489502335458;0.10619469026548675;0.40414507772020714;41.0;200.0;0.9938;3.5;0.5;9.7;6.0;white
-0.03956227332063799;0.25;0.02897489502335458;0.5722713864306785;0.33160621761658027;66.0;272.0;0.9969;3.17;0.52;9.1;6.0;white
-0.6962238165138134;0.17;0.02897489502335458;0.10619469026548675;0.40414507772020714;41.0;200.0;0.9938;3.5;0.5;9.7;6.0;white
-0.03956227332063799;0.24;0.7115893336618011;1.0;0.3834196891191709;39.0;145.0;0.9998;3.32;0.39;8.7;5.0;white
-0.32098864897485613;0.64;-1.79133027467917;0.5368731563421829;0.549222797927461;26.0;142.0;0.9972;3.37;0.46;8.9;4.0;white
1.0861432292962363;0.28;0.6357432849241963;0.424778761061947;0.33160621761658027;38.0;194.0;0.9976;3.34;0.51;9.6;6.0;white
0.9923344374114955;0.27;0.559897236186591;0.424778761061947;0.31088082901554404;49.0;208.0;0.9976;3.31;0.51;9.5;6.0;white
0.05424651856410195;0.23;0.48405118744898573;0.8082595870206492;0.5077720207253885;55.0;194.0;0.9979;3.09;0.44;9.0;6.0;white
0.05424651856410195;0.23;0.48405118744898573;0.8082595870206492;0.5077720207253885;55.0;194.0;0.9979;3.09;0.44;9.0;6.0;white
0.05424651856410195;0.23;0.48405118744898573;0.8082595870206492;0.5077720207253885;55.0;194.0;0.9979;3.09;0.44;9.0;6.0;white
0.05424651856410195;0.23;0.48405118744898573;0.8082595870206492;0.5077720207253885;55.0;194.0;0.9979;3.09;0.44;9.0;6.0;white
-0.32098864897485613;0.52;0.02897489502335458;0.7433628318584071;0.36269430051813467;54.0;221.0;0.9972;3.27;0.5;9.6;6.0;white
-0.13337106520537712;0.26;2.0768182109386943;0.04719764011799411;0.2901554404145077;40.0;120.0;0.9918;3.34;0.41;11.1;7.0;white
-0.8838414002832925;0.25;-0.8053316410903026;0.882005899705015;0.31088082901554404;28.0;159.0;0.9982;3.48;0.64;9.6;6.0;white
0.14805531044884107;0.32;-0.6536395436150921;0.7728613569321535;0.4248704663212435;49.0;197.0;0.9985;3.2;0.46;8.7;5.0;white
0.5232904779877992;0.31;-0.4261013974022766;0.424778761061947;0.2279792746113989;23.0;90.0;0.9944;3.13;0.5;10.4;5.0;white
-0.03956227332063799;0.21;0.4082051387113805;0.10619469026548675;0.17616580310880822;23.0;100.0;0.9903;3.15;0.38;11.4;7.0;white
-0.32098864897485613;0.24;0.1806669924985651;0.12389380530973457;0.3937823834196891;64.5;218.5;0.9934;3.3;0.58;9.7;6.0;white
-0.2271798570901162;0.4;1.8492800647258796;0.6253687315634219;0.3523316062176165;40.0;142.0;0.9975;3.14;0.46;8.7;5.0;white
-0.9776501921680324;0.18;0.3323590899737752;0.0825958702064897;0.30051813471502586;20.0;249.5;0.9923;3.37;0.79;11.3;6.0;white
-0.32098864897485613;0.21;-0.35025534866467134;0.08849557522123896;0.2176165803108808;26.0;139.0;0.99;3.16;0.61;12.6;7.0;white
-1.2590765678222506;0.2;-0.35025534866467134;0.04719764011799411;0.2279792746113989;12.0;77.0;0.9905;3.25;0.36;10.9;7.0;white
-1.4466941515917295;0.19;-0.4261013974022766;0.04719764011799411;0.2176165803108808;12.0;76.0;0.9905;3.25;0.37;10.9;7.0;white
-0.9776501921680324;0.41;-1.3362539822535389;0.5781710914454278;0.2901554404145077;18.0;119.0;0.996;3.38;0.45;10.0;5.0;white
-1.1652677759375107;0.21;-0.27440929992706603;0.23598820058997055;0.45595854922279777;40.0;199.0;0.9964;3.635;0.7;10.0;4.0;white
1.2737608130657145;0.26;-0.8053316410903026;0.920353982300885;0.6735751295336786;41.0;197.0;0.998;3.02;0.5;9.8;3.5;white
-0.2271798570901162;0.4;1.8492800647258796;0.6253687315634219;0.3523316062176165;40.0;142.0;0.9975;3.14;0.46;8.7;5.0;white
-1.2590765678222506;0.24;0.9391274798746169;0.17109144542772867;0.20725388601036268;5.0;109.0;0.9913;3.53;0.43;11.7;3.5;white
-1.2590765678222506;0.24;0.559897236186591;0.05309734513274338;0.46632124352331594;37.0;158.0;0.9932;3.21;0.52;9.3;6.0;white
-0.41479744085959525;0.26;0.559897236186591;0.02949852507374632;0.3212435233160621;45.0;147.0;0.9935;3.32;0.58;9.6;7.5;white
-0.7900326083985534;0.35;-0.12271720245185595;0.30088495575221247;0.26943005181347146;8.0;97.0;0.9927;3.27;0.41;11.0;7.0;white
-0.7900326083985534;0.35;-0.12271720245185595;0.30088495575221247;0.26943005181347146;8.0;97.0;0.9927;3.27;0.41;11.0;7.0;white
-0.6962238165138134;0.23;0.559897236186591;0.07079646017699118;0.23834196891191708;23.0;118.0;0.9912;3.32;0.5;11.8;6.0;white
-1.2590765678222506;0.36;0.48405118744898573;0.017699115044247794;0.2901554404145077;3.0;75.0;0.9904;3.28;0.34;11.4;4.0;white
-0.2271798570901162;0.115;0.25651304123616997;0.2831858407079647;0.40414507772020714;36.0;108.0;0.9939;3.32;0.42;10.2;6.0;white
-0.2271798570901162;0.29;0.6357432849241963;1.0;0.3523316062176165;36.0;156.0;0.9996;2.93;0.47;8.9;5.0;white
-0.2271798570901162;0.28;0.6357432849241963;0.448377581120944;0.2797927461139895;15.0;95.0;0.9944;3.17;0.33;10.2;5.0;white
0.05424651856410195;0.29;0.6357432849241963;0.7669616519174043;0.37305699481865273;66.0;231.0;0.9977;3.08;0.59;9.6;6.0;white
-0.8838414002832925;0.24;0.25651304123616997;0.03539823008849558;0.30051813471502586;22.0;167.0;0.9912;3.1;0.48;10.6;6.0;white
-0.2271798570901162;0.29;0.6357432849241963;1.0;0.3523316062176165;36.0;156.0;0.9996;2.93;0.47;8.9;5.0;white
-0.2271798570901162;0.32;-0.4261013974022766;0.45427728613569335;0.45595854922279777;32.0;180.0;0.9965;3.25;0.51;9.2;6.0;white
-1.728120527245948;0.58;-1.8671763234167753;0.3716814159292037;0.3523316062176165;34.0;149.0;0.9944;3.34;0.57;9.7;5.0;white
-1.728120527245948;0.585;-1.8671763234167753;0.38348082595870214;0.36269430051813467;34.0;145.0;0.9945;3.34;0.57;9.7;6.0;white
-1.6343117353612078;0.59;-1.8671763234167753;0.3775811209439529;0.37305699481865273;36.0;147.0;0.9944;3.34;0.57;9.7;6.0;white
-0.2271798570901162;0.32;-0.4261013974022766;0.45427728613569335;0.45595854922279777;32.0;180.0;0.9965;3.25;0.51;9.2;6.0;white
-1.821929319130687;0.6;-1.8671763234167753;0.3775811209439529;0.36269430051813467;33.0;147.0;0.9944;3.33;0.58;9.7;5.0;white
-1.2590765678222506;0.25;-0.4261013974022766;0.7374631268436579;0.43523316062176154;44.0;148.0;0.9972;3.29;0.38;9.3;5.0;white
-0.5086062327443353;0.58;-0.12271720245185595;0.26548672566371684;0.49740932642487035;30.0;123.0;0.9949;3.24;0.38;9.0;5.0;white
-0.13337106520537712;0.29;1.697587967250669;0.5958702064896756;0.3834196891191709;59.0;234.0;0.9966;3.05;0.61;9.5;5.0;white
-0.5086062327443353;0.19;0.7115893336618011;0.489675516224189;0.3834196891191709;51.0;169.0;0.9954;3.14;0.57;9.8;6.0;white
-0.41479744085959525;0.2;0.7115893336618011;0.5014749262536874;0.36269430051813467;50.0;166.0;0.9954;3.14;0.58;9.8;6.0;white
0.5232904779877992;0.26;0.6357432849241963;0.02949852507374632;0.34196891191709844;9.0;60.0;0.9915;2.89;0.5;10.6;5.0;white
-0.32098864897485613;0.32;0.1806669924985651;0.03539823008849558;0.36269430051813467;14.0;67.0;0.9919;3.05;0.47;10.6;4.0;white
-0.13337106520537712;0.3;1.3183577235626427;0.24188790560471984;0.2797927461139895;17.0;105.0;0.9916;3.26;0.68;12.4;7.0;white
-0.13337106520537712;0.24;0.3323590899737752;0.1297935103244838;0.2590673575129534;22.0;112.0;0.99;3.19;0.38;12.6;7.5;white
-0.9776501921680324;0.31;2.0009721622010894;0.2595870206489676;0.31088082901554404;36.0;114.0;0.9909;3.3;0.6;12.3;7.5;white
-0.32098864897485613;0.44;0.4082051387113805;0.26548672566371684;0.3937823834196891;46.0;201.0;0.9938;3.08;0.65;10.5;4.0;white
-0.41479744085959525;0.34;-0.12271720245185595;0.8849557522123895;0.46632124352331594;51.0;196.0;0.9982;3.19;0.49;9.3;5.0;white
-0.03956227332063799;0.35;-0.5777934948774871;0.8731563421828911;0.4766839378238341;46.0;198.0;0.9988;3.12;0.49;8.8;5.0;white
0.14805531044884107;0.32;-0.5019474461398818;0.38938053097345143;0.4870466321243522;47.0;180.0;0.9961;3.08;0.47;8.8;5.0;white
-0.6024150246290744;0.28;0.10482094376095984;0.8908554572271388;0.45595854922279777;51.0;190.0;0.9978;3.22;0.51;9.7;6.0;white
0.05424651856410195;0.23;0.559897236186591;0.8023598820058998;0.5077720207253885;49.0;192.0;0.9979;2.98;0.48;9.0;7.0;white
0.05424651856410195;0.23;0.559897236186591;0.8023598820058998;0.5077720207253885;49.0;192.0;0.9979;2.98;0.48;9.0;7.0;white
0.05424651856410195;0.23;0.559897236186591;0.8023598820058998;0.5077720207253885;49.0;192.0;0.9979;2.98;0.48;9.0;7.0;white
0.05424651856410195;0.23;0.559897236186591;0.8023598820058998;0.5077720207253885;49.0;192.0;0.9979;2.98;0.48;9.0;7.0;white
-1.1652677759375107;0.15;-0.046871153714250685;0.3067846607669617;0.33160621761658027;53.0;155.0;0.9945;3.52;0.46;10.5;6.0;white
0.241864102333581;0.28;0.7874353823994064;1.0;0.5906735751295336;53.0;195.0;1.0;2.96;0.44;9.1;5.0;white
-0.8838414002832925;0.28;-0.7294855923526974;0.39528023598820067;0.33160621761658027;26.0;157.0;0.9957;3.44;0.64;9.8;7.0;white
1.8366135643741508;0.59;0.48405118744898573;0.058997050147492645;0.5906735751295336;34.0;182.0;0.9968;3.23;0.38;8.5;3.5;white
-0.7900326083985534;0.33;-0.35025534866467134;0.03539823008849558;0.3834196891191709;34.0;175.0;0.9934;3.37;0.54;9.4;6.0;white
1.0861432292962363;0.39;2.1526642596763006;0.5899705014749264;0.37305699481865273;33.0;169.0;0.9976;3.09;0.57;9.4;5.0;white
0.05424651856410195;0.19;1.0908195773498275;0.18879056047197645;0.33160621761658027;77.0;187.0;0.9932;3.19;0.6;11.2;7.0;white
0.33567289421832014;0.17;0.9391274798746169;0.6312684365781712;0.3834196891191709;65.0;146.0;0.997;3.17;0.45;10.0;6.0;white
-0.41479744085959525;0.17;1.394203772300248;0.08849557522123896;0.3523316062176165;27.0;122.0;0.9923;3.15;0.45;10.3;6.0;white
-0.9776501921680324;0.41;-2.094714469629591;0.058997050147492645;0.5595854922279792;36.0;87.0;0.9914;3.27;0.67;10.8;6.0;white
1.0861432292962363;0.2;0.25651304123616997;0.017699115044247794;0.4248704663212435;12.0;74.0;0.992;3.13;0.38;10.5;6.0;white
-0.9776501921680324;0.41;-2.094714469629591;0.058997050147492645;0.5595854922279792;36.0;87.0;0.9914;3.27;0.67;10.8;6.0;white
-1.0714589840527715;0.29;-0.8053316410903026;0.041297935103244844;0.4766839378238341;42.0;168.0;0.9914;3.32;0.43;11.1;6.0;white
0.14805531044884107;0.41;-0.5777934948774871;0.3657817109144544;0.49740932642487035;41.0;163.0;0.9949;3.2;0.41;9.9;6.0;white
0.14805531044884107;0.41;-0.5777934948774871;0.3657817109144544;0.49740932642487035;41.0;163.0;0.9949;3.2;0.41;9.9;6.0;white
0.05424651856410195;0.43;-0.5777934948774871;0.3598820058997051;0.5077720207253885;40.0;163.0;0.995;3.2;0.41;9.9;5.0;white
0.14805531044884107;0.4;-0.5777934948774871;0.3598820058997051;0.5077720207253885;41.0;166.0;0.995;3.2;0.41;9.9;6.0;white
-0.8838414002832925;0.33;-0.35025534866467134;0.25368731563421837;0.2797927461139895;30.0;134.0;0.9927;3.2;0.42;10.4;7.0;white
-0.8838414002832925;0.31;-0.4261013974022766;0.24778761061946908;0.2901554404145077;36.0;148.0;0.9928;3.21;0.41;10.4;6.0;white
-0.9776501921680324;0.36;-0.35025534866467134;0.08849557522123896;0.26943005181347146;16.0;100.0;0.9917;3.4;0.71;11.5;7.0;white
-2.009546902900166;0.55;-1.3362539822535389;0.45427728613569335;0.23834196891191708;35.0;164.0;0.9918;3.53;0.51;12.5;7.5;white
0.6170992698725383;0.25;0.7115893336618011;0.1828908554572272;0.34196891191709844;37.0;149.0;0.9954;3.36;0.45;10.0;6.0;white
-1.3528853597069896;0.36;-0.8053316410903026;0.3598820058997051;0.30051813471502586;51.0;166.0;0.9941;3.29;0.63;10.0;6.0;white
-1.2590765678222506;0.34;-0.8053316410903026;0.3539823008849558;0.3212435233160621;50.0;167.0;0.9941;3.29;0.62;10.0;5.0;white
-0.32098864897485613;0.28;2.1526642596762997;0.02949852507374632;0.9999999999999999;42.0;127.0;0.9934;3.09;0.44;9.1;6.0;white
-0.32098864897485613;0.25;0.1806669924985651;0.24188790560471984;0.2279792746113989;34.0;134.0;0.9927;3.21;0.38;10.6;6.0;white
-0.5086062327443353;0.24;0.25651304123616997;0.4188790560471978;0.2279792746113989;36.0;135.0;0.9938;3.19;0.37;10.5;5.0;white
-1.1652677759375107;0.3;1.1666656260874322;0.4277286135693216;0.2176165803108808;19.0;133.0;0.9933;3.52;0.43;11.5;7.0;white
-0.9776501921680324;0.125;-0.5019474461398818;0.15929203539823011;0.3212435233160621;10.0;69.0;0.9934;3.54;0.59;10.1;6.0;white
-1.0714589840527715;0.1;-0.5777934948774871;0.02949852507374632;0.33160621761658027;15.0;65.0;0.9927;3.61;0.61;10.3;7.0;white
-0.5086062327443353;0.24;0.25651304123616997;0.4188790560471978;0.2279792746113989;36.0;135.0;0.9938;3.19;0.37;10.5;5.0;white
-0.32098864897485613;0.25;0.1806669924985651;0.24188790560471984;0.2279792746113989;34.0;134.0;0.9927;3.21;0.38;10.6;6.0;white
-0.32098864897485613;0.28;0.9391274798746169;0.513274336283186;0.2279792746113989;35.0;137.0;0.9946;3.16;0.36;10.4;6.0;white
1.0861432292962363;0.41;1.4700498210378532;0.0825958702064897;0.3834196891191709;11.0;207.0;0.993;3.02;0.55;11.4;5.0;white
0.33567289421832014;0.27;-0.046871153714250685;0.3067846607669617;0.49740932642487035;77.0;274.5;0.9946;3.18;0.59;10.5;5.0;white
0.7109080617572783;0.26;0.7115893336618011;0.8584070796460178;0.3212435233160621;38.0;216.0;0.9976;2.96;0.6;10.0;6.0;white
-0.6962238165138134;0.34;-0.6536395436150921;0.33628318584070804;0.31088082901554404;37.0;143.0;0.9944;3.19;0.65;10.0;6.0;white
-0.6024150246290744;0.28;0.25651304123616997;0.8731563421828911;0.34196891191709844;55.0;195.0;0.9978;3.23;0.5;9.6;6.0;white
0.05424651856410195;0.21;0.7115893336618011;0.041297935103244844;0.2797927461139895;33.0;85.0;0.992;3.17;0.51;10.4;5.0;white
-0.6962238165138134;0.32;0.25651304123616997;0.24778761061946908;0.2176165803108808;34.0;101.0;0.9912;3.36;0.6;12.5;7.5;white
-0.32098864897485613;0.24;0.1806669924985651;0.23598820058997055;0.23834196891191708;37.0;135.0;0.9927;3.2;0.39;10.6;5.0;white
-0.7900326083985534;0.23;-0.12271720245185595;0.07079646017699118;0.2487046632124352;16.0;91.0;0.9906;3.28;0.4;11.8;6.0;white
-0.6024150246290744;0.28;0.1806669924985651;0.5486725663716815;0.30051813471502586;30.0;133.0;0.9954;3.11;0.44;9.8;5.0;white
-1.4466941515917295;0.26;-0.4261013974022766;0.30088495575221247;0.2279792746113989;12.0;80.0;0.9923;3.25;0.38;10.8;5.0;white
-0.7900326083985534;0.23;-0.12271720245185595;0.07079646017699118;0.2487046632124352;16.0;91.0;0.9906;3.28;0.4;11.8;6.0;white
-0.7900326083985534;0.23;0.10482094376095984;0.05309734513274338;0.2797927461139895;15.0;105.0;0.991;3.32;0.42;11.2;6.0;white
-1.2590765678222506;0.27;-0.35025534866467134;0.6902654867256639;0.37305699481865273;55.0;170.0;0.9972;3.28;0.42;9.3;6.0;white
-1.1652677759375107;0.26;0.6357432849241963;0.041297935103244844;0.3937823834196891;12.0;139.0;0.9945;3.45;0.53;10.4;5.0;white
-0.5086062327443353;0.18;0.25651304123616997;0.05309734513274338;0.4145077720207253;49.0;141.0;0.9934;3.43;0.85;10.2;7.0;white
0.241864102333581;0.2;0.8632814311370116;0.424778761061947;0.37305699481865273;27.0;153.0;0.9964;3.19;0.55;9.0;7.0;white
0.8047168536420173;0.24;0.3323590899737752;0.05309734513274338;0.3937823834196891;17.0;129.0;0.9948;3.2;0.54;10.0;6.0;white
-0.6962238165138134;0.26;0.7874353823994064;0.5368731563421829;0.36269430051813467;30.0;140.0;0.9962;3.18;0.47;9.1;6.0;white
-1.6343117353612078;0.31;1.1666656260874322;0.14159292035398235;0.45595854922279777;46.0;144.0;0.9931;3.29;0.76;10.0;5.0;white
-1.6343117353612078;0.29;1.1666656260874322;0.14159292035398235;0.4455958549222796;47.0;145.0;0.993;3.29;0.75;10.0;6.0;white
-0.03956227332063799;0.145;0.10482094376095984;0.23598820058997055;0.4248704663212435;33.0;131.0;0.9942;3.28;0.4;9.6;6.0;white
-1.4466941515917295;0.34;-1.6396381772039597;0.041297935103244844;0.2279792746113989;20.0;68.0;0.9906;3.36;0.51;11.2;7.0;white
-0.41479744085959525;0.19;0.7115893336618011;0.8849557522123895;0.4870466321243522;75.0;155.0;0.9995;3.2;0.44;8.8;6.0;white
0.6170992698725383;0.18;1.0908195773498275;0.7669616519174043;0.4455958549222796;38.0;118.0;0.998;3.15;0.5;10.0;6.0;white
0.4294816861030592;0.17;1.0149735286122221;0.6253687315634219;0.46632124352331594;56.0;137.0;0.997;3.15;0.47;10.0;5.0;white
-0.7900326083985534;0.12;0.3323590899737752;0.08849557522123896;0.36269430051813467;47.0;146.0;0.9914;3.27;0.74;11.4;7.0;white
0.14805531044884107;0.33;0.6357432849241963;0.368731563421829;0.30051813471502586;32.0;138.0;0.992;3.03;0.3;11.9;7.0;white
-1.5405029434764688;0.335;-0.12271720245185595;0.11209439528023601;0.6424870466321241;27.0;128.0;0.9924;3.14;0.51;9.6;6.0;white
0.14805531044884107;0.33;0.6357432849241963;0.368731563421829;0.30051813471502586;32.0;138.0;0.992;3.03;0.3;11.9;7.0;white
-1.2590765678222506;0.4;0.7874353823994064;0.22418879056047203;0.3937823834196891;38.5;245.0;0.9937;3.25;0.57;9.6;6.0;white
0.14805531044884107;0.22;0.4082051387113805;0.8082595870206492;0.5595854922279792;48.0;191.0;0.9978;2.89;0.38;9.0;6.0;white
0.14805531044884107;0.22;0.4082051387113805;0.8082595870206492;0.5595854922279792;48.0;191.0;0.9978;2.89;0.38;9.0;6.0;white
-0.9776501921680324;0.36;0.10482094376095984;0.02949852507374632;0.4248704663212435;24.0;169.0;0.9927;3.15;0.78;9.5;6.0;white
2.3525619197402183;0.2;0.559897236186591;0.04719764011799411;0.4248704663212435;19.0;152.0;0.994;3.0;0.42;10.4;6.0;white
-0.2271798570901162;0.24;0.1806669924985651;0.24188790560471984;0.3212435233160621;43.0;161.0;0.9935;3.2;0.59;10.6;6.0;white
-0.6962238165138134;0.24;0.02897489502335458;0.8436578171091447;0.3937823834196891;54.0;162.0;0.9968;3.28;0.5;10.2;6.0;white
-0.03956227332063799;0.365;-1.3362539822535389;0.03539823008849558;0.4766839378238341;24.0;84.0;0.9941;3.15;0.43;8.9;5.0;white
-0.32098864897485613;0.15;-0.12271720245185595;0.2772861356932154;0.4248704663212435;40.0;127.0;0.9942;3.4;0.39;9.7;6.0;white
0.14805531044884107;0.22;0.4082051387113805;0.8082595870206492;0.5595854922279792;48.0;191.0;0.9978;2.89;0.38;9.0;6.0;white
-0.32098864897485613;0.16;0.6357432849241963;0.10029498525073749;0.2901554404145077;18.0;102.0;0.9923;3.49;0.42;11.4;7.0;white
-1.0714589840527715;0.26;0.02897489502335458;0.17109144542772867;0.1968911917098445;29.0;113.0;0.9912;3.4;0.71;12.3;7.0;white
-1.0714589840527715;0.18;-0.35025534866467134;0.05309734513274338;0.8290155440414505;40.0;143.0;0.9923;3.49;0.62;10.8;6.0;white
-0.2271798570901162;0.33;-0.8053316410903026;0.023598820058997057;0.45595854922279777;39.0;148.0;0.9927;3.12;0.45;9.4;6.0;white
0.5232904779877992;0.29;1.2425116748250375;0.10029498525073749;0.4145077720207253;36.0;178.0;0.9931;3.17;0.64;10.6;6.0;white
-0.03956227332063799;0.39;0.25651304123616997;0.7020648967551624;0.36269430051813467;26.0;72.0;0.9941;3.17;0.29;11.6;5.0;white
-0.2271798570901162;0.33;-0.8053316410903026;0.023598820058997057;0.45595854922279777;39.0;148.0;0.9927;3.12;0.45;9.4;6.0;white
0.5232904779877992;0.29;1.2425116748250375;0.10029498525073749;0.4145077720207253;36.0;178.0;0.9931;3.17;0.64;10.6;6.0;white
-0.5086062327443353;0.655;-0.957023738565513;0.011799410029498532;0.40414507772020714;17.0;204.0;0.9934;3.34;0.56;10.0;5.0;white
0.05424651856410195;0.27;-0.35025534866467134;0.10619469026548675;0.40414507772020714;30.0;149.0;0.9936;3.1;0.51;9.2;6.0;white
-1.9157381110154268;0.33;-0.7294855923526974;0.058997050147492645;0.1865284974093264;18.0;89.0;0.9893;3.51;0.38;12.5;7.0;white
-1.9157381110154268;0.33;-0.7294855923526974;0.058997050147492645;0.1865284974093264;18.0;89.0;0.9893;3.51;0.38;12.5;7.0;white
-0.6962238165138134;0.31;-0.27440929992706603;0.05309734513274338;0.2901554404145077;12.0;119.0;0.9919;3.32;0.51;10.4;7.0;white
0.14805531044884107;0.2;0.9391274798746169;0.04719764011799411;0.37305699481865273;21.0;98.0;0.9924;3.15;0.46;10.0;7.0;white
-1.3528853597069896;0.32;1.394203772300248;0.11799410029498528;0.4145077720207253;17.0;155.0;0.9927;3.22;0.64;10.0;6.0;white
-0.6962238165138134;0.31;-0.27440929992706603;0.05309734513274338;0.2901554404145077;12.0;119.0;0.9919;3.32;0.51;10.4;7.0;white
0.14805531044884107;0.2;0.9391274798746169;0.04719764011799411;0.37305699481865273;21.0;98.0;0.9924;3.15;0.46;10.0;7.0;white
0.05424651856410195;0.28;-0.4261013974022766;0.7020648967551624;0.3834196891191709;48.0;179.0;0.9975;3.1;0.52;9.0;6.0;white
0.33567289421832014;0.35;-0.27440929992706603;0.5309734513274337;0.43523316062176154;26.0;157.0;0.9969;3.12;0.53;9.2;6.0;white
0.05424651856410195;0.27;-0.35025534866467134;0.10619469026548675;0.40414507772020714;30.0;149.0;0.9936;3.1;0.51;9.2;6.0;white
-1.0714589840527715;0.36;0.559897236186591;0.15339233038348088;0.1865284974093264;20.0;125.0;0.991;3.38;0.39;11.3;7.0;white
-1.9157381110154268;0.33;-0.7294855923526974;0.058997050147492645;0.1865284974093264;18.0;89.0;0.9893;3.51;0.38;12.5;7.0;white
-2.009546902900166;0.17;1.8492800647258796;0.05309734513274338;0.17616580310880822;24.0;115.0;0.9906;3.48;0.39;10.8;7.0;white
-0.7900326083985534;0.39;0.25651304123616997;0.312684365781711;0.3212435233160621;77.0;260.0;0.9941;3.12;0.66;10.1;5.0;white
-0.41479744085959525;0.21;0.02897489502335458;0.2831858407079647;0.3937823834196891;29.0;140.0;0.995;3.39;0.46;9.7;6.0;white
-0.13337106520537712;0.3;0.48405118744898573;0.8436578171091447;0.23834196891191708;60.0;181.0;0.9983;3.18;0.61;9.3;7.0;white
-0.13337106520537712;0.3;0.48405118744898573;0.8436578171091447;0.23834196891191708;60.0;181.0;0.9983;3.18;0.61;9.3;7.0;white
-0.6024150246290744;0.36;0.02897489502335458;0.02949852507374632;0.2279792746113989;13.0;66.0;0.9916;3.1;0.46;10.6;5.0;white
-0.9776501921680324;0.55;-1.2604079335159337;0.5427728613569323;0.2279792746113989;19.0;125.0;0.9957;3.36;0.47;10.2;6.0;white
